representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
raw_linear,tail_contamination,256,200,10,0.885,0.845,0.029749999999999995,0.18446327683615818,0.78884765625,0.1159372266673814,0.42545871987655715,0.5521061974832447,0.5348851412493233,0.5615788867864085,0.42498545245755337,0.3387075812084837,0.3495169444718173,0.3347107499075311
raw_linear,tail_contamination,512,200,10,0.925,0.905,0.024249999999999997,0.15216216216216216,0.844853515625,0.11730508301720202,0.42467588273527374,0.553841294310485,0.5484071866760468,0.5588600081939061,0.42380132702828227,0.33442819808826585,0.3380389080739452,0.33163663422633877
raw_linear,unidentifiable_concept_reversal,32,200,10,0.975,0.335,0.46375,0.4584615384615384,0.68734375,0.920386308765327,1.9616691688349432,2.140465895158859,2.13607423347491,2.0839888161336533,1.9734992227964023,2.7106575253184424,2.697182959457001,1.568880156084561
raw_linear,unidentifiable_concept_reversal,64,200,10,0.99,0.29,0.457,0.34393939393939393,0.788046875,0.9099017707828057,1.9654492328419366,2.140702754132167,2.1367229659502858,2.086534036973811,1.9900041904131935,2.7238944382913433,2.701217032939038,1.568884410984169
raw_linear,unidentifiable_concept_reversal,128,200,10,0.995,0.215,0.4585,0.2633165829145729,0.8390234375,0.9019278033664596,1.9557795771560662,2.1124689721595145,2.1125049776238725,2.0811823742112754,1.9757499267398237,2.673308331564525,2.6730707362867876,1.5609675380767911
raw_linear,unidentifiable_concept_reversal,256,200,10,1.0,0.185,0.44975000000000004,0.20875,0.87775390625,0.8951800750409147,1.9716926536596886,2.10190139272973,2.10190139272973,2.1065397307880205,1.9672335855244794,2.626856679181289,2.626856679181289,1.5588557229088829
raw_linear,unidentifiable_concept_reversal,512,200,10,1.0,0.14,0.4545,0.16274999999999998,0.90474609375,0.887273045607506,1.9583066488201586,2.087777725837915,2.087777725837915,2.09020403828194,1.9627544379171287,2.6197556359808463,2.6197556359808463,1.5528643388344694
rff,conditional_scale,32,200,10,0.97,0.895,0.14550000000000002,0.5175257731958762,0.64203125,0.12085372251209389,0.5452238740113918,0.7199536913021317,0.7092718906472634,0.6665567799593708,0.5598418171138215,0.5060944446435073,0.506884814985561,0.4356345430349021
rff,conditional_scale,64,200,10,0.96,0.875,0.106,0.37083333333333335,0.744765625,0.13267290847726257,0.5540008732521668,0.7097332009366376,0.6996842026778388,0.6881227577216245,0.5597595904633594,0.4680973443630455,0.46907312946494595,0.4320912285849875
rff,conditional_scale,128,200,10,0.975,0.905,0.0785,0.28512820512820514,0.812421875,0.140907156882012,0.5501741468649667,0.6922173858035194,0.6858092060221146,0.6824766409820667,0.5554140712237359,0.45219020812764243,0.4563025160812235,0.428507166830269
rff,conditional_scale,256,200,10,0.995,0.92,0.057,0.2251256281407035,0.8657421875,0.1476255892971383,0.5431602339714381,0.6609681702983058,0.658228890881049,0.671584255430265,0.5496255047877123,0.4413291916067422,0.44349627561796345,0.4265836694413444
rff,conditional_scale,512,200,10,0.975,0.93,0.049249999999999995,0.16999999999999998,0.87984375,0.15280087346744564,0.5444851989086702,0.6517319919349576,0.648209657202257,0.6711566059686228,0.5537762999339103,0.4411261844349273,0.4466286997026483,0.4277382754850404
rff,conditional_translation,32,200,10,0.275,0.235,0.43449999999999994,0.3563636363636364,0.22453125,0.06774618358844532,0.480686602248115,1.075767670603962,0.611653208257216,0.6270560272813022,0.4753694286566521,1.083719836401455,0.4538829324066661,0.363005346959511
rff,conditional_translation,64,200,10,0.17,0.14,0.43424999999999997,0.2161764705882353,0.15140625,0.05846965262230369,0.4657821451721477,1.063365626793893,0.5466570351997598,0.6171035565908063,0.46789768344407984,1.0581665646871938,0.443042388073288,0.35794334314874243
rff,conditional_translation,128,200,10,0.165,0.155,0.43074999999999997,0.1787878787878788,0.153671875,0.05871545672641864,0.4743397557039913,1.0770498148855312,0.5602622597145828,0.6340384954937914,0.47245815876803754,1.0559638989454485,0.44337424178995605,0.3613698744816304
rff,conditional_translation,256,200,10,0.12,0.11,0.42949999999999994,0.11875000000000001,0.11447265625,0.05424362746966684,0.4829248529279473,1.12394427642217,0.5586889626248062,0.6447985385827542,0.47728321885456837,1.0692471136552621,0.4515680836998447,0.3631970011455221
rff,conditional_translation,512,200,10,0.065,0.06,0.42975,0.1,0.062685546875,0.05259606483250191,0.4762596725222793,1.1103780210107832,0.5167642937286614,0.6337350989806494,0.4739285281404965,1.0684315125528736,0.4596820877252513,0.3609361633903563
rff,covariance_shear,32,200,10,0.98,0.925,0.13824999999999998,0.5181122448979592,0.63875,0.07538507075004688,0.43984665458684,0.6093275860932915,0.602915154035712,0.5698377236990414,0.441051478150455,0.4009291305616788,0.4023946055612577,0.3449787221081476
rff,covariance_shear,64,200,10,0.98,0.905,0.10949999999999999,0.3951530612244898,0.734375,0.08932624669425723,0.41604901596882216,0.5463907084036367,0.5409420968647691,0.5334913792293862,0.43050247209446807,0.3644054341535905,0.36688042489387357,0.3329750358513749
rff,covariance_shear,128,200,10,0.985,0.93,0.07525,0.30126903553299494,0.806328125,0.09911564693357412,0.4334347455645118,0.5726704514884325,0.5699082680130743,0.5727567438639588,0.43074863566592136,0.35448015800194826,0.35549879922487476,0.3379029594404318
rff,covariance_shear,256,200,10,1.0,0.965,0.05075,0.22675,0.8639453125,0.11034726648952903,0.4362356072477988,0.5769688748388808,0.5769688748388808,0.5752829066477309,0.43354782348873705,0.3486329636709368,0.3486329636709368,0.33974697537906623
rff,covariance_shear,512,200,10,0.98,0.955,0.0405,0.18061224489795918,0.877060546875,0.11842572578245444,0.4321265619652075,0.5491343553036593,0.5425614888381142,0.5647298022560799,0.4320775148204977,0.34326100786360486,0.3481641867811371,0.3369936483832107
rff,nonlinear_bimodal,32,200,10,0.88,0.805,0.18774999999999997,0.5278409090909091,0.5740625,0.07209742316233214,0.43080482382947904,0.6632098368241984,0.6156763077115194,0.5570598802907111,0.42766029424202634,0.4434646986263468,0.4181287677859364,0.3379797046800722
rff,nonlinear_bimodal,64,200,10,0.8,0.715,0.155,0.40499999999999997,0.593828125,0.09071817572747955,0.4261257793675279,0.6031660496272536,0.545725100217822,0.5632181032420415,0.4275084518360879,0.40645208108705444,0.3949423774133368,0.3365611960667965
rff,nonlinear_bimodal,128,200,10,0.745,0.68,0.1165,0.297986577181208,0.6078125,0.10130717249606093,0.42074248099818834,0.5637627083814272,0.512310400859847,0.5552064355975814,0.4210042966845514,0.3683434075223459,0.3775769731975754,0.3300955523761232
rff,nonlinear_bimodal,256,200,10,0.645,0.585,0.09849999999999999,0.21976744186046512,0.562109375,0.11476088824167155,0.4228662794103459,0.5641722315039902,0.5077064231207548,0.5580127182708478,0.4239190318888785,0.35665810128160996,0.3771612769156175,0.33075794859476093
rff,nonlinear_bimodal,512,200,10,0.535,0.5,0.09375,0.17242990654205606,0.481328125,0.11336893930811327,0.42267762456821467,0.5441784445803625,0.4936928487185424,0.552934000521576,0.42416401614352783,0.3564480001228019,0.37665581948867227,0.33240536935459986
rff,outcome_dependent_dropout,32,200,10,0.225,0.18,0.38799999999999996,0.3855555555555556,0.17515625,0.0712925193958935,0.46372804139338125,1.0127396033926555,0.56649250951548,0.6005297881230129,0.46147020955656326,0.90942083447088,0.4493754050928729,0.3603017791754436
rff,outcome_dependent_dropout,64,200,10,0.115,0.11,0.39375,0.2717391304347826,0.100703125,0.039556097528738635,0.442605493325903,0.9916298754620927,0.4873035180699638,0.5893996265077424,0.44687610865499766,0.9249796999805564,0.42638069306499715,0.3502519378263766
rff,outcome_dependent_dropout,128,200,10,0.075,0.065,0.38425,0.18000000000000002,0.0694921875,0.05734919255108704,0.4552798999894169,1.0016695458778744,0.49550200703679276,0.6091931249073393,0.4525812258582604,0.8921396421784619,0.4373399340433642,0.34963769536350137
rff,outcome_dependent_dropout,256,200,10,0.05,0.05,0.38875,0.14,0.04720703125,0.052656743820296226,0.45691607123469075,1.001684513684988,0.4838878395951567,0.609678291183381,0.45683109642330455,0.9037305330623481,0.4448755938609098,0.3538722299875947
rff,outcome_dependent_dropout,512,200,10,0.05,0.045,0.39149999999999996,0.10500000000000001,0.048095703125,0.04447213158440314,0.45648088659412905,1.0054835538119613,0.48674479969518425,0.6082976155891943,0.4557933528641726,0.9133961480310491,0.4429580094477599,0.3530884399504426
rff,pure_label_shift,32,200,10,0.99,0.965,0.14150000000000001,0.5446969696969697,0.62796875,0.05144299645374775,0.4156637543556627,0.5933976011739305,0.5906030480193744,0.5573785320684613,0.4122172560727263,0.35508355265615366,0.3561613568918683,0.3046235264141912
rff,pure_label_shift,64,200,10,0.985,0.98,0.106,0.4121827411167513,0.732109375,0.07482791332621792,0.4255108499241805,0.5757242121796398,0.5696982109160835,0.5853155283077073,0.4243235617479778,0.35034706701981494,0.35064079063883385,0.31566770933133564
rff,pure_label_shift,128,200,10,0.985,0.97,0.073,0.3096446700507614,0.8055859375,0.08426943157190453,0.4147898789914412,0.587730588830169,0.5849094417394441,0.5836854702942472,0.40970641416327686,0.324140797073485,0.3262019546395838,0.30750785446364987
rff,pure_label_shift,256,200,10,0.995,0.98,0.05075,0.23190954773869346,0.86017578125,0.09553575444167214,0.4088748778849272,0.5547273153310703,0.5546940538981733,0.5701936142674271,0.4100238353506493,0.3181112489736166,0.3186216477842774,0.3086516728725474
rff,pure_label_shift,512,200,10,1.0,1.0,0.03874999999999999,0.18899999999999997,0.891318359375,0.10307073065656297,0.41225007582355166,0.5509393667409784,0.5509393667409784,0.5698635525901958,0.4143881778614258,0.31513877772828924,0.31513877772828924,0.30944734608343016
rff,support_translation,32,200,10,0.0,0.0,0.435,,0.0,,0.4444290541506313,1.1576742087109533,0.4444290541506313,0.6107046939890497,0.43016770156784095,1.1084219405858113,0.43016770156784095,0.33846101818311725
rff,support_translation,64,200,10,0.0,0.0,0.435,,0.0,,0.424914321422899,1.1226433569136829,0.424914321422899,0.5584863627587964,0.4213907080862384,1.0828675295406103,0.4213907080862384,0.32763180028968447
rff,support_translation,128,200,10,0.0,0.0,0.435,,0.0,,0.4371661551256696,1.1491381950917396,0.4371661551256696,0.5852989505991049,0.4308709913127909,1.107574030104197,0.4308709913127909,0.3340541172804255
rff,support_translation,256,200,10,0.0,0.0,0.435,,0.0,,0.42881941208940866,1.1361970918316329,0.42881941208940866,0.5718917973364792,0.42561117209134,1.1065326235798303,0.42561117209134,0.332894330487492
rff,support_translation,512,200,10,0.0,0.0,0.435,,0.0,,0.43074131760957807,1.1371260641524652,0.43074131760957807,0.5709723932907272,0.4281860625072072,1.1049958368835449,0.4281860625072072,0.33385807531663775
rff,tail_contamination,32,200,10,0.825,0.74,0.20600000000000002,0.5187878787878788,0.54328125,0.07292634712899963,0.41491111858248897,0.6351459130413747,0.5762899763362491,0.5185610760589857,0.41682865112991946,0.45693636848748165,0.41654258679240674,0.32569109834106963
rff,tail_contamination,64,200,10,0.83,0.765,0.14825,0.3990963855421687,0.617265625,0.08839399585858385,0.42777413371674966,0.6007806084523872,0.5530072382200856,0.5490400855297222,0.4381427117920906,0.4066010253061259,0.38923383443242726,0.3360611930837905
rff,tail_contamination,128,200,10,0.89,0.83,0.11049999999999999,0.3022471910112359,0.72875,0.09914936087451,0.42807630555338405,0.5838461356247475,0.5554272957213621,0.5603081917327439,0.42844580577441216,0.37174498266321493,0.36900540724234404,0.3361377616646408
rff,tail_contamination,256,200,10,0.86,0.795,0.083,0.22354651162790695,0.74583984375,0.11039767384368808,0.42545871987655715,0.5439121662278498,0.5263499851941381,0.5615788867864085,0.42498545245755337,0.3538377774533701,0.35806762375127577,0.3347107499075311
rff,tail_contamination,512,200,10,0.89,0.835,0.066,0.18117977528089887,0.796962890625,0.11213925442212345,0.42467588273527374,0.5456885198605478,0.534432288609941,0.5588600081939061,0.42380132702828227,0.34407081286720725,0.34524818116910744,0.33163663422633877
rff,unidentifiable_concept_reversal,32,200,10,0.965,0.405,0.46399999999999997,0.5414507772020726,0.61375,0.9311673205833364,1.9616691688349432,2.177427307766938,2.168031117909506,2.0839888161336533,1.9734992227964023,2.6990645044283132,2.6828387339851734,1.568880156084561
rff,unidentifiable_concept_reversal,64,200,10,0.99,0.32,0.44225000000000003,0.40883838383838383,0.745,0.9187885716066335,1.9654492328419366,2.14246386918948,2.1423181158079445,2.086534036973811,1.9900041904131935,2.683286375658349,2.681668043741335,1.568884410984169
rff,unidentifiable_concept_reversal,128,200,10,1.0,0.235,0.45175,0.30274999999999996,0.8178515625,0.9086048127079489,1.9557795771560662,2.1088474388192675,2.1088474388192675,2.0811823742112754,1.9757499267398237,2.636793577506118,2.636793577506118,1.5609675380767911
rff,unidentifiable_concept_reversal,256,200,10,1.0,0.205,0.4385,0.24175000000000002,0.8576953125,0.9006436472763241,1.9716926536596886,2.090869048718187,2.090869048718187,2.1065397307880205,1.9672335855244794,2.5807907556838687,2.5807907556838687,1.5588557229088829
rff,unidentifiable_concept_reversal,512,200,10,1.0,0.18,0.4465,0.1895,0.887470703125,0.8921272109182731,1.9583066488201586,2.0753117592815125,2.0753117592815125,2.09020403828194,1.9627544379171287,2.575087107778206,2.575087107778206,1.5528643388344694
