prevalence,energy_statistic,p_value,accepted,scenario,experiment,variant,seed
0.35,0.9031659741355126,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.4,0.6929739204937609,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.45,0.6256601660319517,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.5,0.5160820466201678,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.55,0.35455009124665177,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.6,0.33218412331227415,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.65,0.22167326731237805,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.7,0.19989944615926292,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.75,0.2897957029941633,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.8,0.3384862764050971,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.85,0.3993980636782162,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.9,0.48960009988659053,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.95,0.6293276701936605,0.005,False,conditional_shift,structured_policy_bank,v4,6103
0.05,1.6723767392825701,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.1,1.645688053999242,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.15,1.5115400423589946,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.2,1.3771590408275944,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.25,1.1638273550470355,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.3,1.0464842741798654,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.35,0.9241993396155533,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.4,0.7633258017240507,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.45,0.6834986097727737,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.5,0.49065682045244,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.55,0.41873097531537534,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.6,0.296399890897457,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.65,0.17981963019843036,0.015,False,conditional_shift,site_only_dro,v5_site,6103
0.7,0.09484219487456036,0.57,True,conditional_shift,site_only_dro,v5_site,6103
0.75,0.16009897406098486,0.025,False,conditional_shift,site_only_dro,v5_site,6103
0.8,0.2898845048689836,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.85,0.43546381688596814,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.9,0.557735713929692,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.95,0.6331085230237842,0.005,False,conditional_shift,site_only_dro,v5_site,6103
0.05,1.53734369778578,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.1,1.4625505451775336,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.15,1.2921111892392394,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.2,1.191615120128492,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.25,1.1474048292666508,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.3,1.0083007297943432,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.35,0.8862097622637432,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.4,0.681889079009526,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.45,0.6219584476583974,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.5,0.4957845734665383,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.55,0.3606268418073288,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.6,0.25060558134844285,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.65,0.15713849324839005,0.045,False,conditional_shift,mask_only_dro,v5_mask,6103
0.7,0.1822000194431355,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.75,0.17785641133271346,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.8,0.287105259114945,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.85,0.3780584190639218,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.9,0.5250036787313451,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.95,0.6121169682295037,0.005,False,conditional_shift,mask_only_dro,v5_mask,6103
0.05,1.6543119372575532,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.1,1.5214487470627838,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.15,1.3566703770969823,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.2,1.2283339302764584,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.25,1.2248577594827117,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.3,1.088475914015066,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.35,0.9174655539483382,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.4,0.708364551654772,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.45,0.680845535537069,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.5,0.5681174857904477,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.55,0.43400136629204855,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.6,0.30002792881781776,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.65,0.19859593105446993,0.01,False,conditional_shift,site_mask_dro,v5,6103
0.7,0.1934803005689358,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.75,0.2501969306585133,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.8,0.2974466556224114,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.85,0.3799160464064277,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.9,0.5377328807308855,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.95,0.6603694350485371,0.005,False,conditional_shift,site_mask_dro,v5,6103
0.05,1.80540009821782,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.1,1.7008380411651893,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.15,1.5799168484820003,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.2,1.4740837490194758,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.25,1.3015324622491573,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.3,1.149469223316222,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.35,1.0166580958839733,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.4,0.9856615619785507,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.45,0.7685311829222351,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.5,0.6449869296448805,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.55,0.43055663593553106,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.6,0.4044577074748701,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.65,0.3120809178382653,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.7,0.15587176046897905,0.065,True,conditional_shift,site_mask_dro_ane,v7,6103
0.75,0.12322949188907961,0.205,True,conditional_shift,site_mask_dro_ane,v7,6103
0.8,0.2125805124461817,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.85,0.3054262689773704,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.9,0.32908846099157035,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.95,0.5112287898316993,0.005,False,conditional_shift,site_mask_dro_ane,v7,6103
0.05,0.7897335773424476,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.1,0.6520230200605263,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.15,0.6154663615115208,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.2,0.5362690494488896,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.25,0.4790149147675418,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.3,0.407427582403966,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.35,0.3298132280684322,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.4,0.296077204938526,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.45,0.24171619704994562,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.5,0.27907766310050924,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.55,0.3281740934152592,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.6,0.37321250345609985,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.65,0.4406249743480992,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.7,0.5955799912178934,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.75,0.6388354663610935,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.8,0.7124269771392262,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.85,0.7896030715140929,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.9,0.8962667640427671,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.95,0.958303717235859,0.005,False,mnar_outcome,pooled_erm,v0,6101
0.05,0.7756041763401523,0.005,False,mnar_outcome,prior_separated,v2,6101
0.1,0.6829624372176376,0.005,False,mnar_outcome,prior_separated,v2,6101
0.15,0.5892275893015028,0.005,False,mnar_outcome,prior_separated,v2,6101
0.2,0.5227081930712463,0.005,False,mnar_outcome,prior_separated,v2,6101
0.25,0.47158964022352534,0.005,False,mnar_outcome,prior_separated,v2,6101
0.3,0.3197446907301949,0.005,False,mnar_outcome,prior_separated,v2,6101
0.35,0.33082151507868945,0.005,False,mnar_outcome,prior_separated,v2,6101
0.4,0.26301705180026075,0.005,False,mnar_outcome,prior_separated,v2,6101
0.45,0.23096432548234436,0.005,False,mnar_outcome,prior_separated,v2,6101
0.5,0.2404653696557877,0.005,False,mnar_outcome,prior_separated,v2,6101
0.55,0.2502505601152036,0.005,False,mnar_outcome,prior_separated,v2,6101
0.6,0.33885971697898104,0.005,False,mnar_outcome,prior_separated,v2,6101
0.65,0.4296963138220933,0.005,False,mnar_outcome,prior_separated,v2,6101
0.7,0.44251106715797284,0.005,False,mnar_outcome,prior_separated,v2,6101
0.75,0.5507524848762091,0.005,False,mnar_outcome,prior_separated,v2,6101
0.8,0.5764073735479062,0.005,False,mnar_outcome,prior_separated,v2,6101
0.85,0.6785148270109053,0.005,False,mnar_outcome,prior_separated,v2,6101
0.9,0.7832868343665306,0.005,False,mnar_outcome,prior_separated,v2,6101
0.95,0.8503545775525322,0.005,False,mnar_outcome,prior_separated,v2,6101
0.05,1.2050667100378805,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.1,1.1060464892675324,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.15,1.0629258946391749,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.2,0.8824048070421823,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.25,0.8256722707537719,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.3,0.800130085748692,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.35,0.6383670423209555,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.4,0.517934735884284,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.45,0.48545185262723917,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.5,0.37172417765407256,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.55,0.31453768930105036,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.6,0.25970942606701003,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.65,0.25987570560187595,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.7,0.3449067769820126,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.75,0.39650598874141796,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.8,0.461835654042498,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.85,0.559905659864393,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.9,0.7102991186423363,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.95,0.7397399941038625,0.005,False,mnar_outcome,structured_policy_bank,v4,6101
0.05,1.174246127435371,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.1,1.0798050135773052,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.15,1.0297861580520136,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.2,0.9338148548674581,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.25,0.8226231622357606,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.3,0.7166459264505707,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.35,0.6109166936375638,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.4,0.469796293839507,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.45,0.43468589229573035,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.5,0.3615877542983075,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.55,0.3089575306585312,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.6,0.27121785783407854,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.65,0.24002104207791383,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.7,0.2912579068614648,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.75,0.34791505149886,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.8,0.44466246047612396,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.85,0.5271443767810572,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.9,0.5697650688502444,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.95,0.6533764726386577,0.005,False,mnar_outcome,site_only_dro,v5_site,6101
0.05,1.2426714363716391,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.1,1.2333558947555125,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.15,1.0663151367810582,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.2,1.0518305193461919,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.25,0.9478352996408153,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.3,0.7651700407125152,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.35,0.7167853994046455,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.4,0.5660267854835855,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.45,0.47556751650921686,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.5,0.4099124584844083,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.55,0.32164181715538404,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.6,0.31394976828034293,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.65,0.2758983741251831,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.7,0.28876553139790234,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.75,0.3272542369785863,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.8,0.44312898279750956,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.85,0.5069798721559117,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.9,0.6177648263857821,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.95,0.6979308441816338,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6101
0.05,1.34829160074111,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.1,1.239083494002407,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.15,1.1704272401145353,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.2,1.0251418307739302,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.25,0.98788950900311,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.3,0.7167882073906121,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.35,0.7184000129785003,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.4,0.5736532773614282,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.45,0.48120843000729147,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.5,0.4076830603401629,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.55,0.3364802334453678,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.6,0.277403563875561,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.65,0.2604534250719666,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.7,0.2940511705039162,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.75,0.3649442778070109,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.8,0.369592880242855,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.85,0.5289277869161516,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.9,0.6136745147378824,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.95,0.7213850264403673,0.005,False,mnar_outcome,site_mask_dro,v5,6101
0.05,1.1695579791885058,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.1,1.1366935969283423,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.15,1.0393180388894312,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.2,0.9919922096908209,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.25,0.8299735766751346,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.3,0.8266637807815642,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.35,0.7119289481650676,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.4,0.6539705868013908,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.45,0.587015983107852,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.5,0.5710517730696354,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.55,0.49160674329948123,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.6,0.4619073687021095,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.65,0.3941906456685813,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.7,0.3558707885759635,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.75,0.35659867797794126,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.8,0.34474964270306224,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.85,0.3372107451189828,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.9,0.3793432552053812,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.95,0.410596459411295,0.005,False,mnar_outcome,site_mask_dro_ane,v7,6101
0.05,0.9542720622711253,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.1,0.954896487704081,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.15,0.877340051363099,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.2,0.7737335478335706,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.25,0.7440237052110058,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.3,0.6468980059385564,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.35,0.5267234170267837,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.4,0.4724254389328563,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.45,0.4148859866024739,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.5,0.3340581136236123,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.55,0.2806611732765078,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.6,0.20262180239884262,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.65,0.168181970848281,0.01,False,mnar_outcome,pooled_erm,v0,6102
0.7,0.16874406010189194,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.75,0.20889373385590482,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.8,0.30503562453536426,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.85,0.3794277488442466,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.9,0.46183277945156465,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.95,0.5400884706767785,0.005,False,mnar_outcome,pooled_erm,v0,6102
0.05,0.9194495079158432,0.005,False,mnar_outcome,prior_separated,v2,6102
0.1,0.7957054511342756,0.005,False,mnar_outcome,prior_separated,v2,6102
0.15,0.7293288376525339,0.005,False,mnar_outcome,prior_separated,v2,6102
0.2,0.6850813466949588,0.005,False,mnar_outcome,prior_separated,v2,6102
0.25,0.5657525763482334,0.005,False,mnar_outcome,prior_separated,v2,6102
0.3,0.46794606284762397,0.005,False,mnar_outcome,prior_separated,v2,6102
0.35,0.4367547829269444,0.005,False,mnar_outcome,prior_separated,v2,6102
0.4,0.33641019771510483,0.005,False,mnar_outcome,prior_separated,v2,6102
0.45,0.23924240243140768,0.005,False,mnar_outcome,prior_separated,v2,6102
0.5,0.21552824965218687,0.005,False,mnar_outcome,prior_separated,v2,6102
0.55,0.1594141014013752,0.01,False,mnar_outcome,prior_separated,v2,6102
0.6,0.13574201034789493,0.035,False,mnar_outcome,prior_separated,v2,6102
0.65,0.15209967133192473,0.01,False,mnar_outcome,prior_separated,v2,6102
0.7,0.2289885238417623,0.005,False,mnar_outcome,prior_separated,v2,6102
0.75,0.2585965335575349,0.005,False,mnar_outcome,prior_separated,v2,6102
0.8,0.35584243226036943,0.005,False,mnar_outcome,prior_separated,v2,6102
0.85,0.39796152879740326,0.005,False,mnar_outcome,prior_separated,v2,6102
0.9,0.48727110040924587,0.005,False,mnar_outcome,prior_separated,v2,6102
0.95,0.5754950477601164,0.005,False,mnar_outcome,prior_separated,v2,6102
0.05,1.4474253026136097,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.1,1.274210482029378,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.15,1.1827582465619066,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.2,1.0730319449577668,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.25,0.9274178946018621,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.3,0.8784420753657246,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.35,0.7360138716474428,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.4,0.6191759075954847,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.45,0.48911171229774736,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.5,0.3552066364807012,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.55,0.31571517233763785,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.6,0.19684416405926974,0.015,False,mnar_outcome,structured_policy_bank,v4,6102
0.65,0.20527498162969868,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.7,0.23632583887563405,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.75,0.2891494634770282,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.8,0.4783113210719756,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.85,0.5688280111871813,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.9,0.5895048081678459,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.95,0.7047983668977033,0.005,False,mnar_outcome,structured_policy_bank,v4,6102
0.05,1.2801971914868282,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.1,1.2308321976131456,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.15,1.185317922235789,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.2,1.043225624918558,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.25,0.8872170513740777,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.3,0.7511523228600105,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.35,0.6706318112081208,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.4,0.48595145564363335,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.45,0.5037236119572669,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.5,0.39852543102699406,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.55,0.3247743191480037,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.6,0.21022983612598148,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.65,0.2415840259525396,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.7,0.2563543392022356,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.75,0.33830014572049844,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.8,0.39872101633224494,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.85,0.4825367398082358,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.9,0.6229932760367207,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.95,0.7271924741911824,0.005,False,mnar_outcome,site_only_dro,v5_site,6102
0.05,1.344065639746874,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.1,1.2480817440086505,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.15,1.1216178057017678,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.2,1.0872057453303545,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.25,0.8951923857117601,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.3,0.7826009779927142,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.35,0.6474350825388465,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.4,0.6701667762506732,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.45,0.5473493831898629,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.5,0.4433962639615756,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.55,0.30992402607745156,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.6,0.2536162507481842,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.65,0.18078488783086746,0.01,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.7,0.2009668040572626,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.75,0.2334902183708395,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.8,0.34991069436531747,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.85,0.44548880406113817,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.9,0.49169959767198684,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.95,0.6194082912586548,0.005,False,mnar_outcome,mask_only_dro,v5_mask,6102
0.05,1.1675504460301218,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.1,1.1498028769881932,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.15,0.9683838547879126,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.2,0.8560658597153162,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.25,0.7607334903527828,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.3,0.7907343083583761,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.35,0.6069212953148196,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.4,0.46082944584647145,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.45,0.46134181265047375,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.5,0.3365753011866617,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.55,0.21353120718227678,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.6,0.1468246943999206,0.045,False,mnar_outcome,site_mask_dro,v5,6102
0.65,0.15842617922928212,0.03,False,mnar_outcome,site_mask_dro,v5,6102
0.7,0.18430489526224778,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.75,0.26478144466091974,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.8,0.3296017145513163,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.85,0.45104077177951735,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.9,0.5927501201479327,0.005,False,mnar_outcome,site_mask_dro,v5,6102
0.95,0.6852062606981657,0.005,False,mnar_outcome,site_mask_dro,v5,6102
