outer_target,inner_validation,experiment,variant,parameter_id,parameters_json,seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,0,294.0,0.36054421768707484,0.8996888799678844,0.8513293198532194,0.41553458252456127,0.4070588037007584,0.12407567874345188,0.12464980305991892,0.8367346938775511,0.8311922922521076,0.7818181818181819,0.7543859649122807,0.8113207547169812,0.8584905660377359,-0.7565171291523267,0.8090560857094922,0.09352334824423901
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,1,294.0,0.36054421768707484,0.893265756724207,0.840625580652143,0.4351310641929687,0.42257630214462233,0.13026170649502727,0.1292773125050402,0.8299319727891157,0.8279305499799278,0.7767857142857143,0.7372881355932204,0.8207547169811321,0.839622641509434,-0.8019774127761502,0.7700373383814202,0.10393201879359881
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,0,294.0,0.36054421768707484,0.8704837414692894,0.7928753322215851,0.47338699587310556,0.46084450657706905,0.14670599290793515,0.14515440212295877,0.7925170068027211,0.7904456041750301,0.7312775330396476,0.6859504132231405,0.7830188679245284,0.7830188679245284,-0.790371574382542,0.7728740715913208,0.1291570642674007
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8857386591730227,0.8211740369626581,0.4389549294775994,0.4252497170236299,0.13447438965231692,0.1321458224302065,0.8367346938775511,0.8353071055800884,0.7857142857142857,0.7457627118644068,0.8301886792452831,0.8301886792452831,-0.8405642072507711,0.8630451945014731,0.11036502603238944
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.8482035327177841,0.7420777962200139,0.5339785234913115,0.5028488028205499,0.17071051963009856,0.16178945425877717,0.7517006802721088,0.7626455238859896,0.6995884773662552,0.6204379562043796,0.8018867924528302,0.7264150943396226,-0.8958788472436563,0.7919553246131096,0.16593112675439942
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.817442794058611,0.7502613721570058,0.5923891418951689,0.5616992895911069,0.19541319606425966,0.18614761397224353,0.7278911564625851,0.7399136892814131,0.6747967479674797,0.5928571428571429,0.7830188679245284,0.6981132075471698,-0.8765515019067377,0.6711674284981589,0.17500316220383869
switzerland,hungary,mirrams_equation9,mirrams,1,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.9025993576876756,0.8528779020357011,0.41978066603556613,0.41011735368486485,0.12346221653181041,0.12419642860554632,0.8333333333333334,0.8244179044560418,0.7741935483870968,0.7567567567567568,0.7924528301886793,0.8962264150943396,-0.7595667631362313,0.7663949339407061,0.0954756873607449
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8924628663187475,0.8390507541909132,0.44284958229233023,0.4293339917000585,0.13098730027937452,0.13079041855643295,0.8299319727891157,0.8197009233239663,0.7685185185185185,0.7545454545454545,0.7830188679245284,0.8490566037735849,-0.8049853001032006,0.756014620198058,0.10833868928963074
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8432356483340026,0.7260601377219955,0.5170240727016959,0.4943247693759217,0.16575157364372214,0.1586551255700676,0.7891156462585034,0.8001304696908872,0.7416666666666667,0.664179104477612,0.839622641509434,0.7358490566037735,-0.7580039963277073,0.8757973135935395,0.16295628053021027
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.898735447611401,0.848964257972359,0.4598726232134886,0.42718889847062935,0.13973309773803103,0.13147456965872578,0.8231292517006803,0.830841027699719,0.7777777777777778,0.7109375,0.8584905660377359,0.8584905660377359,-1.0394478888622058,0.8110063552452581,0.11052287486486811
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.8961260537936571,0.8405707919704822,0.43447850555142825,0.41989099638074434,0.13006414537892444,0.12866879117946242,0.8367346938775511,0.8291348855881173,0.7798165137614679,0.7589285714285714,0.8018867924528302,0.8679245283018868,-0.8112858269483251,0.7955820262017385,0.10479799847311466
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8869429947812124,0.8220656169912628,0.4525334037874751,0.43875814812163194,0.13483178348271746,0.13418422300949476,0.8231292517006803,0.8123243677238057,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,-0.7630487946103217,0.774162631480878,0.11623746740439209
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8893516659975913,0.838822397294557,0.45304530520915576,0.43641333393503007,0.139488553884713,0.13694767286385934,0.8231292517006803,0.8184965877157768,0.7657657657657657,0.7327586206896551,0.8018867924528302,0.839622641509434,-0.8649673524107635,0.7883175328011857,0.10894473607234811
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.8826274588518667,0.8048668737687438,0.47361773668800833,0.44981452278394357,0.14477560924518554,0.1399652698405095,0.8095238095238095,0.8078582898434363,0.7522123893805309,0.7083333333333334,0.8018867924528302,0.8113207547169812,-0.8859189188572054,0.7638266267417246,0.12617060845808403
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,0,294.0,0.36054421768707484,0.8965274989963871,0.8458018612252113,0.4334777941918149,0.41732153146622675,0.13035436506206607,0.12838572329851522,0.826530612244898,0.8252709755118426,0.7733333333333333,0.7310924369747899,0.8207547169811321,0.839622641509434,-0.8473990266885676,0.8108318105382551,0.10156371399311717
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,1,294.0,0.36054421768707484,0.8893516659975914,0.8336883400368874,0.45203718616059374,0.4316970035479378,0.13556867451834853,0.13208619702378346,0.8299319727891157,0.8299879566439181,0.7787610619469026,0.7333333333333333,0.8301886792452831,0.839622641509434,-0.8878266656413921,0.774975771173273,0.11271038626740124
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,0,294.0,0.36054421768707484,0.867272179847451,0.7947585027437853,0.5024398723185459,0.47639070095022973,0.1572350817991714,0.15097787701285892,0.7687074829931972,0.7738859895624248,0.711864406779661,0.6461538461538462,0.7924528301886793,0.7735849056603774,-0.9224140163560691,0.7657264598427073,0.13992594469720654
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8839321557607387,0.8152324834547563,0.465762995558727,0.4393155210037558,0.14475015124040516,0.13795326030965915,0.7993197278911565,0.8060517864311522,0.7489361702127659,0.6821705426356589,0.8301886792452831,0.8301886792452831,-0.992162899226736,0.8603474346774992,0.12333238792038674
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.8466981132075472,0.7389865061184782,0.5788896551915967,0.5256883413029882,0.18729160389779648,0.1702670838594389,0.7278911564625851,0.7481433159373745,0.6850393700787402,0.5878378378378378,0.8207547169811321,0.7264150943396226,-1.085518600454015,0.7854403212019734,0.18933142837367148
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.8206543556804498,0.747152804943087,0.6229913541342211,0.5709543117784931,0.20549487247541012,0.188615085321944,0.6938775510204082,0.7194901645925331,0.6564885496183206,0.5512820512820513,0.8113207547169812,0.6981132075471698,-1.0410960275330179,0.6913331527502995,0.19510403913608554
switzerland,hungary,mirrams_equation9,mirrams,2,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.8980329185066239,0.8466079910258201,0.43285410291565113,0.41733111779653553,0.12794919907988958,0.12669940386872075,0.8367346938775511,0.8291348855881173,0.7798165137614679,0.7589285714285714,0.8018867924528302,0.8773584905660378,-0.8289248280445636,0.7778887091576863,0.10321129409340517
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8911079887595343,0.826925052584046,0.43007914830804517,0.4218301997053178,0.1291946265958037,0.12976100746061853,0.8299319727891157,0.823815736651947,0.7727272727272727,0.7456140350877193,0.8018867924528302,0.8679245283018868,-0.7174256025120497,0.8175737021803491,0.1041714565383593
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8367623444399839,0.7232621663924443,0.4864038979550072,0.5038719902544495,0.15776861077426582,0.16484822958042425,0.7789115646258503,0.7715776796467282,0.7085201793721974,0.6752136752136753,0.7452830188679245,0.7075471698113207,-0.3542688761059077,0.8942892319471788,0.12424643268342975
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.9019470092332397,0.8531415848989405,0.4132715370764631,0.3967811593533598,0.12726567031739872,0.12346874878589272,0.8163265306122449,0.8214070654355681,0.7672413793103449,0.7063492063492064,0.839622641509434,0.839622641509434,-0.8631069499439509,0.9334407323179963,0.08941652334105467
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.8969791248494581,0.8299876478424567,0.4116602764353943,0.40588231036864664,0.12491463290233817,0.12564059614419915,0.8333333333333334,0.8285327177840225,0.7782805429864253,0.7478260869565218,0.8113207547169812,0.8679245283018868,-0.6914734732411613,0.8904687727188217,0.09591137765347615
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8855379365716579,0.8138833288642753,0.4348564855373878,0.4313987457928145,0.13102548869490369,0.13284321163606772,0.8299319727891157,0.8217583299879567,0.7706422018348624,0.75,0.7924528301886793,0.8773584905660378,-0.6269850180616559,0.8395438246129511,0.1081477356126582
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8884484142914493,0.8348924496009791,0.4270810538287208,0.4240021624431703,0.13293942050267715,0.1338550655543754,0.8231292517006803,0.8184965877157768,0.7657657657657657,0.7327586206896551,0.8018867924528302,0.8207547169811321,-0.7042358857238765,0.8647007718179265,0.09523627427263842
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.8807205941389,0.7895773493496231,0.4498638822525063,0.4419654902640517,0.13864325247760878,0.1387385109730784,0.8129251700680272,0.8043456443195505,0.7488584474885844,0.7256637168141593,0.7735849056603774,0.8113207547169812,-0.6807890346603711,0.8150839334960802,0.11918508826302857
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,0,294.0,0.36054421768707484,0.8960758731433159,0.8369868441248378,0.4166271663354459,0.40865131088114315,0.12690368953565034,0.1268850307420557,0.8197278911564626,0.8137796065837013,0.7601809954751131,0.7304347826086957,0.7924528301886793,0.8679245283018868,-0.7210115425813914,0.8830128682498543,0.09436201608121433
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_10,1,294.0,0.36054421768707484,0.8931152147731836,0.831538322604435,0.4235071890096694,0.41446667328467424,0.12963027645436453,0.12898988610140305,0.8197278911564626,0.8220092332396628,0.7685589519650655,0.7154471544715447,0.8301886792452831,0.8490566037735849,-0.7387939245815227,0.8536666390272653,0.09756445604686531
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,0,294.0,0.36054421768707484,0.870584102769972,0.8004362599254599,0.45761505468580765,0.45404891558122595,0.1442260409500545,0.14529968735758858,0.8095238095238095,0.8058008831794461,0.75,0.711864406779661,0.7924528301886793,0.7924528301886793,-0.6759259024527259,0.83071205942707,0.11169846998336244
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_30,1,294.0,0.36054421768707484,0.8858390204737053,0.8200114967843439,0.4272645837606179,0.42457071083597575,0.13199952978027013,0.13309482877432383,0.8367346938775511,0.8311922922521076,0.7818181818181819,0.7543859649122807,0.8113207547169812,0.8301886792452831,-0.6624658394979968,0.9274732896473863,0.09756327708780851
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,0,294.0,0.36054421768707484,0.8385688478522682,0.7322087709218466,0.5175927030280414,0.5078593356790553,0.1664947618892339,0.16496725582428257,0.7653061224489796,0.7650541951023686,0.7012987012987013,0.648,0.7641509433962265,0.7358490566037735,-0.6715943288477909,0.7819819566194623,0.1547380888482719
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mcar_50,1,294.0,0.36054421768707484,0.8161380971497391,0.7459845545597332,0.5441400695295951,0.5409146186234575,0.17895686274581354,0.17905675896291884,0.7517006802721088,0.7523584905660378,0.6866952789699571,0.6299212598425197,0.7547169811320755,0.6698113207547169,-0.6659933476609293,0.7103134474751569,0.15287975588316277
switzerland,hungary,mirrams_equation9,mirrams,3,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,natural,0,294.0,0.36054421768707484,0.898735447611401,0.8347408762866882,0.4147974121192482,0.4059351461105782,0.12500162120946715,0.1251144052445447,0.8299319727891157,0.8258731433159374,0.7747747747747747,0.7413793103448276,0.8113207547169812,0.8773584905660378,-0.7262668953695783,0.8538135448563052,0.09619137790243601
